nm0606360	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0606487	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0606584	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0606623	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0606700	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0607325	South Asian/Indian (s)	Black (b)#Hispanic/Latino (h)	None of the above (n)	Hispanic/Latino (h)	Hispanic/Latino (h)	White (w)#Hispanic/Latino (h)	Hispanic/Latino (h)	White (w)	Hispanic/Latino (h)	Hispanic/Latino (h)	10	1.234	Hispanic/Latino (h)#White (w)
nm0607338	White (w)#Hispanic/Latino (h)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.305	White (w)
nm0607558	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0607703	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0607865	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0607920	White (w)	White (w)#Hispanic/Latino (h)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.305	White (w)
nm0608012	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	10	0.000	Black (b)
nm0608090	White (w)	White (w)	White (w)	Hispanic/Latino (h)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.325	White (w)
nm0608378	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0608440	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0608601	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0608853	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	10	0.000	Black (b)
nm0609114	Hispanic/Latino (h)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.325	White (w)
nm0609215	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0609944	White (w)	White (w)	Hispanic/Latino (h)	White (w)#Hispanic/Latino (h)	Hispanic/Latino (h)	Hispanic/Latino (h)	White (w)	White (w)#Hispanic/Latino (h)	White (w)	Hispanic/Latino (h)	10	0.693	White (w)#Hispanic/Latino (h)
nm0610161	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	None of the above (n)	White (w)	White (w)	White (w)	10	0.325	White (w)
nm0610228	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0611315	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	White (w)#East Asian (e)	East Asian (e)	10	0.305	East Asian (e)
nm0611673	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0611827	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0611889	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0611898	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0611932	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0612321	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0612534	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0612571	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	10	0.000	Black (b)
nm0613147	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0613789	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0613997	White (w)#South Asian/Indian (s)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.305	White (w)
nm0614162	White (w)	White (w)#Hispanic/Latino (h)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)#Hispanic/Latino (h)	10	0.451	White (w)#Hispanic/Latino (h)
nm0614165	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0614220	White (w)#Hispanic/Latino (h)	Hispanic/Latino (h)	White (w)#Hispanic/Latino (h)	Hispanic/Latino (h)	White (w)	Hispanic/Latino (h)	White (w)#Hispanic/Latino (h)	White (w)	Hispanic/Latino (h)	White (w)	10	0.690	Hispanic/Latino (h)#White (w)
nm0614283	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0614403	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0614506	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	10	0.000	Black (b)
nm0614526	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0614768	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	10	0.000	Black (b)
nm0614877	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0614887	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0614912	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0614916	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0616527	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	10	0.000	Black (b)
nm0616786	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	10	0.000	Black (b)
nm0618057	White (w)	White (w)	White (w)	White (w)#Hispanic/Latino (h)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.305	White (w)
nm0618986	White (w)	Black (b)	Black (b)	Black (b)	Black (b)#Hispanic/Latino (h)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)#South Asian/Indian (s)	10	0.837	Black (b)
nm0619406	White (w)	Hispanic/Latino (h)	South Asian/Indian (s)	South Asian/Indian (s)	Hispanic/Latino (h)#East Asian (e)	Hispanic/Latino (h)	Hispanic/Latino (h)	South Asian/Indian (s)	Hispanic/Latino (h)	White (w)#South Asian/Indian (s)	10	1.237	Hispanic/Latino (h)#South Asian/Indian (s)#White (w)
nm0619651	Black (b)	Black (b)	Hispanic/Latino (h)	White (w)#Black (b)	South Asian/Indian (s)	Black (b)#Hispanic/Latino (h)	South Asian/Indian (s)	Black (b)	Black (b)	Black (b)	10	1.119	Black (b)#Hispanic/Latino (h)#South Asian/Indian (s)
nm0619700	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0619938	Hispanic/Latino (h)	White (w)#East Asian (e)	Hispanic/Latino (h)	White (w)#Hispanic/Latino (h)	White (w)	Hispanic/Latino (h)#East Asian (e)	East Asian (e)	Hispanic/Latino (h)	Hispanic/Latino (h)	East Asian (e)	10	1.058	Hispanic/Latino (h)#East Asian (e)#White (w)
nm0620730	South Asian/Indian (s)	South Asian/Indian (s)	South Asian/Indian (s)	South Asian/Indian (s)	South Asian/Indian (s)	Black (b)	Black (b)	None of the above (n)	South Asian/Indian (s)	Black (b)	10	0.898	South Asian/Indian (s)#Black (b)
nm0620756	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0621008	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0621760	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0622544	White (w)#This is not a real person - e.g., cartoon character or animal (c) 	White (w)	White (w)#Hispanic/Latino (h)	White (w)	White (w)	White (w)#Hispanic/Latino (h)	White (w)	White (w)	White (w)	White (w)#South Asian/Indian (s)	10	0.895	White (w)#Hispanic/Latino (h)
nm0623117	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0624202	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0624240	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0624510	East Asian (e)	White (w)	White (w)	White (w)	White (w)	White (w)	Hispanic/Latino (h)	White (w)	White (w)	White (w)	10	0.639	White (w)
nm0624623	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0625075	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0625126	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	Hispanic/Latino (h)	White (w)	10	0.325	White (w)
nm0625167	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0625555	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0625724	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0625789	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0625796	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0626259	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0626362	White (w)	White (w)	White (w)	White (w)	White (w)	Hispanic/Latino (h)	White (w)	White (w)	White (w)	Hispanic/Latino (h)	10	0.500	White (w)#Hispanic/Latino (h)
nm0627453	White (w)	Hispanic/Latino (h)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	Hispanic/Latino (h)	10	0.500	White (w)#Hispanic/Latino (h)
nm0627624	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0627878	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0628170	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0628309	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0628420	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	10	0.000	Black (b)
nm0628542	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0628601	Black (b)	White (w)#Black (b)	White (w)#Hispanic/Latino (h)#South Asian/Indian (s)	Black (b)#Hispanic/Latino (h)	Black (b)	Black (b)	Black (b)	White (w)#Black (b)	Black (b)	Black (b)#Hispanic/Latino (h)	10	1.125	Black (b)#White (w)#Hispanic/Latino (h)
nm0628704	East Asian (e)	East Asian (e)#South Asian/Indian (s)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	10	0.305	East Asian (e)
nm0628772	White (w)	White (w)	East Asian (e)	East Asian (e)	Hispanic/Latino (h)	Hispanic/Latino (h)	East Asian (e)	East Asian (e)	Hispanic/Latino (h)	White (w)#Black (b)	10	1.295	East Asian (e)#White (w)#Hispanic/Latino (h)
nm0628877	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)#South Asian/Indian (s)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	10	0.305	East Asian (e)
nm0628955	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	10	0.000	East Asian (e)
nm0629634	White (w)	Black (b)	Black (b)	White (w)#Black (b)	Hispanic/Latino (h)	White (w)#Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	10	0.824	Black (b)#White (w)
nm0629653	White (w)	White (w)	Hispanic/Latino (h)	White (w)#Hispanic/Latino (h)	White (w)	White (w)#East Asian (e)	White (w)	White (w)#Hispanic/Latino (h)	White (w)#Hispanic/Latino (h)	White (w)	10	0.830	White (w)#Hispanic/Latino (h)
nm0629667	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	10	0.000	Black (b)
nm0629697	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0629855	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0630100	East Asian (e)	East Asian (e)#South Asian/Indian (s)	East Asian (e)	East Asian (e)	South Asian/Indian (s)	Black (b)#East Asian (e)	White (w)	East Asian (e)	East Asian (e)	East Asian (e)	10	0.983	East Asian (e)#South Asian/Indian (s)
nm0630149	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0630379	South Asian/Indian (s)	White (w)	South Asian/Indian (s)	Black (b)#Hispanic/Latino (h)	Black (b)	Black (b)	White (w)#Black (b)	White (w)#Black (b)#South Asian/Indian (s)	Black (b)#Hispanic/Latino (h)	White (w)#Black (b)	10	1.282	Black (b)#White (w)#South Asian/Indian (s)#Hispanic/Latino (h)
nm0631490	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0632497	East Asian (e)	East Asian (e)#South Asian/Indian (s)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	10	0.305	East Asian (e)
nm0632689	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	White (w)	East Asian (e)	East Asian (e)	White (w)	East Asian (e)	10	0.500	East Asian (e)#White (w)
nm0633058	White (w)	Black (b)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.325	White (w)
nm0633223	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0633604	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0634159	Hispanic/Latino (h)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)#Hispanic/Latino (h)	White (w)	Hispanic/Latino (h)	Hispanic/Latino (h)	10	0.655	White (w)#Hispanic/Latino (h)
nm0635297	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0635628	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0635649	White (w)	White (w)	White (w)	Hispanic/Latino (h)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.325	White (w)
nm0635712	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0635939	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0636140	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0636156	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0636235	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0636426	White (w)	White (w)#Hispanic/Latino (h)	White (w)#Hispanic/Latino (h)	White (w)	Hispanic/Latino (h)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.562	White (w)#Hispanic/Latino (h)
nm0636562	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0636694	White (w)	White (w)#Hispanic/Latino (h)	White (w)	White (w)	Hispanic/Latino (h)	White (w)	White (w)	White (w)	Hispanic/Latino (h)	White (w)	10	0.586	White (w)#Hispanic/Latino (h)
nm0637038	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)#Hispanic/Latino (h)	White (w)	Hispanic/Latino (h)	White (w)	White (w)	10	0.474	White (w)#Hispanic/Latino (h)
nm0637441	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0638056	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	10	0.000	Black (b)
nm0638395	East Asian (e)	East Asian (e)#South Asian/Indian (s)	South Asian/Indian (s)	East Asian (e)	White (w)#East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	South Asian/Indian (s)#None of the above (n)	10	1.032	East Asian (e)#South Asian/Indian (s)
nm0639200	South Asian/Indian (s)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	10	0.325	Black (b)
nm0639403	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0639432	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0639917	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0639928	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0640299	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0640323	White (w)#East Asian (e)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.305	White (w)
nm0640413	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0640560	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0640838	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0641063	White (w)	White (w)	White (w)	Black (b)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.325	White (w)
nm0641172	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0641244	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0641354	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0641378	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0641397	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0641398	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0641610	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0641640	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0641929	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0641938	Black (b)#East Asian (e)	White (w)#Black (b)#Hispanic/Latino (h)	Black (b)	South Asian/Indian (s)	White (w)	Black (b)	Black (b)	Hispanic/Latino (h)	Black (b)	Black (b)	10	1.304	Black (b)#White (w)#Hispanic/Latino (h)
nm0641944	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	10	0.000	Black (b)
nm0642091	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0642143	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0642145	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0642259	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0642324	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0642368	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	Hispanic/Latino (h)	White (w)	10	0.325	White (w)
nm0642429	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)#Hispanic/Latino (h)	White (w)	White (w)	White (w)	White (w)	10	0.305	White (w)
nm0642522	Black (b)	Hispanic/Latino (h)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.639	White (w)
nm0642675	White (w)	White (w)	White (w)	White (w)	White (w)#Hispanic/Latino (h)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.305	White (w)
nm0643105	White (w)	White (w)	White (w)	White (w)#Hispanic/Latino (h)	White (w)	White (w)#Hispanic/Latino (h)	White (w)	White (w)	White (w)	White (w)	10	0.451	White (w)#Hispanic/Latino (h)
nm0644022	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0644406	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0644521	White (w)#South Asian/Indian (s)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	10	0.600	East Asian (e)
nm0644897	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	10	0.000	East Asian (e)
nm0645327	South Asian/Indian (s)	None of the above (n)	South Asian/Indian (s)	South Asian/Indian (s)	White (w)#Hispanic/Latino (h)	South Asian/Indian (s)	White (w)	South Asian/Indian (s)	Hispanic/Latino (h)	Hispanic/Latino (h)	10	1.241	South Asian/Indian (s)#Hispanic/Latino (h)#White (w)
nm0645683	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	White (w)#Black (b)	10	0.305	Black (b)
nm0645785	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	East Asian (e)	10	0.000	East Asian (e)
nm0645949	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0646037	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0646351	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0646356	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0646440	White (w)	White (w)	White (w)	White (w)	White (w)#Hispanic/Latino (h)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.305	White (w)
nm0646768	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0646943	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0647084	White (w)	This is not a real person - e.g., cartoon character or animal (c) 	None of the above (n)	None of the above (n)	This is not a real person - e.g., cartoon character or animal (c) 	None of the above (n)	White (w)	White (w)	White (w)	White (w)	10	1.030	NA
nm0647634	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0647638	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0647921	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0648153	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	10	0.000	White (w)
nm0648249	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	White (w)	Hispanic/Latino (h)	White (w)	10	0.325	White (w)
nm0648381	White (w)	White (w)	White (w)	East Asian (e)	White (w)#East Asian (e)	White (w)	White (w)	White (w)	White (w)	East Asian (e)	10	0.586	White (w)#East Asian (e)
nm0648416	Black (b)	White (w)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	10	0.325	Black (b)
nm0648417	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	Black (b)	10	0.000	Black (b)
nm0648913	White (w)	White (w)	Hispanic/Latino (h)	Hispanic/Latino (h)	Hispanic/Latino (h)	White (w)	Hispanic/Latino (h)	White (w)	Hispanic/Latino (h)	Black (b)	10	0.943	Hispanic/Latino (h)#White (w)
